EXISTING_PLACE,EXISTING_ID,GLOB_ID,PREF_LABEL,PREF_LABEL_SOURCE,PREF_LABEL_SOURCE_PAGE,PREF_LABEL_REMARKS,PREF_LABEL_REMARKS_SOURCE,PREF_LABEL_REMARKS_SOURCE_PAGE,LATITUDE,LONGITUDE,COORD_CERTAINTY,COORD_SOURCE,COORD_SOURCE_PAGE,COORD_REMARKS,COORD_REMARKS_SOURCE,COORD_REMARKS_SOURCE_PAGE,CCODES,WHG_ID,GEONAMES_ID,TGN_ID,WIKIDATA_ID,AMH_ID,EXTERNAL_IDS,OVERALL_REMARKS,OVERALL_SOURCE,OVERALL_SOURCE_PAGE,,CHECKED?,TEST_LAT,TEST_LONG,TEST_GN,TEST_WHG,EXTERNAL_ID,TEST_AMH,
,,GLOB_421_HUM_1,Travancore (European Settlement),"Boland-Crewe and Lea, The Territories and States of India.",144,,,,8.4855,76.94924,uncertain,GeoNames (GN),https://geonames.org/1254163,"[INFERENCE] The coordinates of Thiruvananthapuram (the capital city of the present-day Indian state of Kerala) are used here as an inference for the location of Travancore. According to Tara Boland-Crewe and David Lea, in the mid-18th century, Thiruvananthapuram became the capital of the kingdom of Travancore (before 1750, its capital was Padmanabhapuram).","""Boland-Crewe and Lea, The Territories and States of India.""",,India,,"https://geonames.org/1254163",,,amh_885p,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_421_HUM_2,Travancore (Kingdom),"Boland-Crewe and Lea, The Territories and States of India.",144,"According to Tara Boland-Crewe and David Lea, the kingdom of Travancore is also known with the name Venad and also with the spelling Thiruvidamkodu or Tiruvankur. 'Travancore' is selected here as the preferred label because this is how the kingdom is referred to in most parts of Boland-Crewe and Lea's book.","""Boland-Crewe and Lea, The Territories and States of India.""",144,8.4855,76.94924,uncertain,GeoNames (GN),https://geonames.org/1254163,"[INFERENCE] The coordinates of Thiruvananthapuram (the capital city of the present-day Indian state of Kerala) are used here as an inference for the location of Travancore. According to Tara Boland-Crewe and David Lea, in the mid-18th century, Thiruvananthapuram became the capital of the kingdom of Travancore (before 1750, its capital was Padmanabhapuram).","""Boland-Crewe and Lea, The Territories and States of India.""",,India,,"https://geonames.org/1254163",,https://www.wikidata.org/wiki/Q150058,amh_885p,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_221_GEO_1,Vaduthala (Island),Wikidata,https://www.wikidata.org/wiki/Q7898181,,,,9.8694,76.30498,uncertain,GeoNames (GN),https://www.geonames.org/10628607/aroor.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Vaduthala in Alappuzha district on GeoNames, Wikidata or Getty. Hence, the coordinates of a nearby place, Aroor, have been selected here as an inference for Vaduthala. The early modern maps also show that Vaduthala (Bardella) is located right to the east of Aroor.",NL-HaNA_4.VEL_882.1 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.1 Blad 1.,,India,,,,https://www.wikidata.org/wiki/Q7898181,,,"[DISAMBIGUATION] The place referred to by the Dutch as (the island of) Bardella is now Vaduthala in Alappuzha District, Kerala. It is NOT to be confused with Vaduthala in Kunnamkulam district (GeoNames ID 11462903) or Vaduthala in Ernakulam east of Kochi.",,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Kodungallur (Cranganoor|Cranganor|Cranganur|Crangenoor|Crangenor|Cranganore),GLOB_43,GLOB_43,Kodungallur,GeoNames (GN),https://geonames.org/1266385,,,,10.196296,76.211747,certain,Atlas of Mutual Heritage (AMH),amh_355p,,,,India,,https://geonames.org/1266385,,,amh_355p,,,,,,FALSE,10.196296,76.211747,https://geonames.org/1266385,,,amh_355p,checked
,,NR_79_HUM_1,Aroor (Fortification),GeoNames (GN),https://www.geonames.org/10628607/aroor.html,,,,9.8694,76.30498,uncertain,GeoNames (GN),https://www.geonames.org/10628607/aroor.html,,,,India,,https://www.geonames.org/10628607/aroor.html,,https://www.wikidata.org/wiki/Q588767,,,"The entry on Aroor in the Mallabaar's Woordenboek (1744) reads, ""Aijroer, een stuk gelegen 3 mijlen van Coilan en 1 ditto. van Paro, alwaar de Comp: een suffisante Pagger in anno 1740. heeft ge-extrueert, die in anno 1742 door de rebellie van't guarnisoen sonder slag of stoor aanden vijand is overgegeven en geraseert geworden."" [Necessary Reunions Translation]  “Aijroer, a piece of land located 3 miles from Coilan and 1 ditto [mile] from Paro, where the Company extracted a sufficient fortification in the year 1740, which in the year 1742, due to the rebellion of the garrison, was surrendered to the enemy without a fight or disturbance and was razed to the ground.” [DISAMBIGUATION] Not to be confused with Airur in Ernakulam district (GeoNames ID 11463681).",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0373,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Airur (Belanga|Vellange),GLOB_283,GLOB_283,Airur (Ernakulam),GeoNames (GN),https://www.geonames.org/11463681/airur.html,,,,10.14896,76.28916,certain,GeoNames (GN),https://www.geonames.org/11463681/airur.html,,,,India,,https://www.geonames.org/11463681/airur.html,,,,,"The entry on the kingdom Aroor in the Mallabaar's Woordenboek (1744) reads, ""Aijroer of Belanga een klijn koningrijk geleegen tussen Cranganoor, Moerianattij, Belosta, Paijencherij en de zee zijnde bij het sluijten van het contract van vreede met den Sammorijn ten tijde van den commandeur Barent Ketel en den Edelen Heer Bakker in de Jaren 1710 en 1717 onder de S' Comp: benevens Cranganoor gesteld, is van de factie van Pannicoer."" [Necessary Reunions Translation] ""Aijroer or Belanga, a small kingdom located between Cranganoor, Moerianattij, Belosta, Paijencherij, and the sea, which was included in the peace treaty with the Sammorijn at the time of Commander Barent Ketel and the Noble Lord Bakker in the years 1710 and 1717 under the S' Comp: along with Cranganoor, belongs to the faction of Pannicoer."" [DISAMBIGUATION] Not to be confused with Aroor in Alappuzha district (GeoNames ID 10628607).",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0373,,FALSE,10.14896,76.28916,https://geonames.org/11463681,,,,checked
,,GLOB_283_HUM_1,Airur (Kingdom),GeoNames (GN),https://www.geonames.org/11463681/airur.html,,,,10.14896,76.28916,uncertain,GeoNames (GN),https://www.geonames.org/11463681/airur.html,,,,India,,https://www.geonames.org/11463681/airur.html,,,,,"The entry on the kingdom Aroor in the Mallabaar's Woordenboek (1744) reads, ""Aijroer of Belanga een klijn koningrijk geleegen tussen Cranganoor, Moerianattij, Belosta, Paijencherij en de zee zijnde bij het sluijten van het contract van vreede met den Sammorijn ten tijde van den commandeur Barent Ketel en den Edelen Heer Bakker in de Jaren 1710 en 1717 onder de S' Comp: benevens Cranganoor gesteld, is van de factie van Pannicoer."" [Necessary Reunions Translation] ""Aijroer or Belanga, a small kingdom located between Cranganoor, Moerianattij, Belosta, Paijencherij, and the sea, which was included in the peace treaty with the Sammorijn at the time of Commander Barent Ketel and the Noble Lord Bakker in the years 1710 and 1717 under the S' Comp: along with Cranganoor, belongs to the faction of Pannicoer."" [DISAMBIGUATION] Not to be confused with Aroor in Alappuzha district (GeoNames ID 10628607).",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0373,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Vypin (Baijpin|Baipin|Baypin|Vaipin|Vypeen|Waipin),GLOB_10,GLOB_10,Vypin,GeoNames (GN),"https://geonames.org/1253073",,,,9.983333333,76.24166667,certain,Atlas of Mutual Heritage (AMH),amh_806p,,,,India,,"https://geonames.org/1253073",,,amh_806p,,,,,,FALSE,9.983333333,76.24166667,https://geonames.org/1253073,,,amh_806p,checked
,,NR_247,Beypore,Wikidata,https://www.wikidata.org/wiki/Q759539,,,,11.18,75.82,certain,Wikidata,https://www.wikidata.org/wiki/Q759539,,,,India,,,,https://www.wikidata.org/wiki/Q759539,,,"The entry on Beypore in the Mallabars Woordenboek (1744) reads, ""Een land gelegen bezuijden Calicoet, waar een revier loopt van deselve naam, en langs welke de sware hout werken uijt de bovenlanden werden afgebragt."" [Necessary Reunions Translation] “A land located south of Calicoet, where a river of the same name flows, and along which the heavy timber from the upper lands was transported.”",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0384,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_248,Vavul Mala,Wikidata,https://www.wikidata.org/wiki/Q26778051,,,,11.4278,76.1304,certain,Wikidata,https://www.wikidata.org/wiki/Q26778051,,,,India,,https://www.geonames.org/1253342/vavulmala.html,,https://www.wikidata.org/wiki/Q26778051,,,"According to the Sailing Directions, ""Vavul Mala (Camels Hump)...about 23 miles ENE of Calicut, is the highest and most conspicuous peak of the Kundah mountains. It is visible far to seaward in clear weather. The Kundah Mountains end rather abruptly S of Vavul Mala.""","""United States Defense Mapping Agency: Hydrographic/Topographic Center, Sailing Directions (enroute) for India and the Bay of Bengal (Hydrographic/Topographic Center, 1991), Fourth Edition. """,77,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_10_HUM_1,Vypin (Church),GeoNames (GN),"https://geonames.org/1253073",,,,9.983333333,76.24166667,uncertain,Atlas of Mutual Heritage (AMH),amh_806p,,,,India,,"https://geonames.org/1253073",,,amh_806p,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_147_HUM_1,Kallickad (Plantation),Wikidata,https://www.wikidata.org/wiki/Q101188334,,,,9.187931,76.4431,uncertain,Wikidata,https://www.wikidata.org/wiki/Q4784452,"[INFERENCE] Based on a comparison of early modern maps with current location, this place was located near present-day Arattupuzha (in Alappuzha district), so the coordinates of Arattupuzha are used here as an inference.",NL-HaNA_4.VEL_882.1 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.1 Blad 1.,,India,,,,https://www.wikidata.org/wiki/Q101188334,,,"The entry on Calliacatta (1744) in the Mallabars Woordenboek reads, ""Calicatta of Morenbril door de Martha ten tijde van den oorlog aan de E. Cmp: afgestaan, en thans een pagt van haar selve."" [Necessary Reunions Translation] Calicatta or Morenbril ceded by Martha to the honorable Company during the war, and now a lease of hers [the Company].”",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0389,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_250,St: Jago (Cochin),"NL-HaNA_4.MIKO_W37 Kaart van de Zuidkust van India, van Goa Aan de Westzijde Tot Aan de Rivier Samgam Aan de Oostzijde.",,,,,9.9653,76.24117,uncertain,GeoNames (GN),https://geonames.org/7288503,"[INFERENCE] Because this place is located in close proximity to Fort Cochin, the GeoNames coordinates of Fort Cochin are used here as an inference.","""H.K. s' Jacob, De Nederlanders in Kerala 1663-1701 ('s Gravenhage: Martinus Nijhoff, 1974)""",240 (footnote),India,,https://geonames.org/7288503,,,,,"According to H.K. s'Jacob, ""St. Jago [is located] roughly 5km south of Cochin.""","""H.K. s' Jacob, De Nederlanders in Kerala 1663-1701 ('s Gravenhage: Martinus Nijhoff, 1974)""",240 (footnote),,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB2_1206_HUM_2,Basrur (VOC administered area),GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,13.6308,74.73769,uncertain,GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,India,,https://www.geonames.org/1276747/basrur.html,,,,,"The entry on Barsalore in the Mallabars Woordenboek (1744) reads, ""Barsaloor alis (sic) Condapoer een haven en revier in het rijk van Canara tussen Mangaloor en Onoor, alwaar de S' Comp: een logie en twee residenten heeft."" [Necessary Reunions Translation] “Barsaloor alias Condapoer is a port and river in the kingdom of Canara between Mangaloor and Onoor, where the Company has a lodge and two residents.”",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0387,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB2_1206_GEO_1,Basrur (River),GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,13.6308,74.73769,uncertain,GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,India,,https://www.geonames.org/1276747/basrur.html,,,,,"The entry on Barsalore in the Mallabars Woordenboek (1744) reads, ""Barsaloor alis (sic) Condapoer een haven en revier in het rijk van Canara tussen Mangaloor en Onoor, alwaar de S' Comp: een logie en twee residenten heeft."" [Necessary Reunions Translation] “Barsaloor alias Condapoer is a port and river in the kingdom of Canara between Mangaloor and Onoor, where the Company has a lodge and two residents.”",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0387,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB2_1206_HUM_1,Basrur (European Settlement),GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,13.6308,74.73769,uncertain,GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,India,,https://www.geonames.org/1276747/basrur.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_251,Bhatkal,GeoNames (GN),https://www.geonames.org/1276067/bhatkal.html,,,,13.98534,74.55531,certain,GeoNames (GN),https://www.geonames.org/1276067/bhatkal.html,,,,India,,https://www.geonames.org/1276067/bhatkal.html,,,,,"The entry on Bhatkal in the Mallabars Woordenboek (1744) reads, ""Battecalo een haven in het rijk van Canara 7 mijlen benoorden Barsaloor."" [Necessary Reunions Translation] Battecalo, a port in the kingdom of Canara, seven miles north of Barsaloor.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0387,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_251_HUM_1,Bhatkal (port),GeoNames (GN),https://www.geonames.org/1276067/bhatkal.html,,,,13.98534,74.55531,certain,GeoNames (GN),https://www.geonames.org/1276067/bhatkal.html,,,,India,,https://www.geonames.org/1276067/bhatkal.html,,,,,"The entry on Bhatkal in the Mallabars Woordenboek (1744) reads, ""Battecalo een haven in het rijk van Canara 7 mijlen benoorden Barsaloor."" [Necessary Reunions Translation] Battecalo, a port in the kingdom of Canara, seven miles north of Barsaloor.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0387,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
"Kanniyākumāri (Caab Commorijn|Caab Commerijn|Caab Kommorijn|Caeb Commorijn|Caap Commerijn|Kaap Comorijn|Kanyakumari |Cape Comorin|Comorin, Kaap|Caab Commeryn|Caap Commaryn|Caab Commoryn)",GLOB_877,GLOB_877,Kanniyākumāri,GeoNames (GN),https://geonames.org/1268008,,,,8.07988,77.549644,certain,Atlas of Mutual Heritage (AMH),amh_503p,,,,India,,https://geonames.org/1268008,,,amh_503p,,"The entry on Kanniyakumari in the Mallabars Woordenbook (1744) reads, ""Caab Comorijn een gebergte, dat de Mallabaarse landen schijdt van de Madurese Cust, word verdeelt in oost en west Caab, welke laast twee mijlen van Colletje tot Cariapatnam begint, d' E Comp: heeft op de west Caab een logie."" [Necessary Reunions Translation] Caab Comorijn, a mountain range separating the Malabar lands from the Madurese Cust, is divided into east and west Caab, the latter beginning two miles from Colletje to Cariapatnam. The honourable Company has lodgings on the west Caab.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0388,,FALSE,8.07988,77.549644,https://geonames.org/1268008,,,amh_503p,checked
,,GLOB_877A,Oost Caap Comoryn,"NL-HaNA_4.VEL_234A Kaart van de Maldivische Eylanden, de Kust van Malabaar, Madure En Ceilon.",,,,,8.07988,77.549644,uncertain,Atlas of Mutual Heritage (AMH),amh_503p,,,,India,,https://geonames.org/1268008,,,amh_503p,,"The entry on Kanniyakumari in the Mallabars Woordenbook (1744) reads, ""Caab Comorijn een gebergte, dat de Mallabaarse landen schijdt van de Madurese Cust, word verdeelt in oost en west Caab, welke laast twee mijlen van Colletje tot Cariapatnam begint, d' E Comp: heeft op de west Caab een logie."" [Necessary Reunions Translation] Caab Comorijn, a mountain range separating the Malabar lands from the Madurese Cust, is divided into east and west Caab, the latter beginning two miles from Colletje to Cariapatnam. The honourable Company has lodgings on the west Caab.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0388,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_877B,West Caap Comoryn,"NL-HaNA_4.VEL_234A Kaart van de Maldivische Eylanden, de Kust van Malabaar, Madure En Ceilon.",,,,,8.07988,77.549644,uncertain,Atlas of Mutual Heritage (AMH),amh_503p,,,,India,,https://geonames.org/1268008,,,amh_503p,,"The entry on Kanniyakumari in the Mallabars Woordenbook (1744) reads, ""Caab Comorijn een gebergte, dat de Mallabaarse landen schijdt van de Madurese Cust, word verdeelt in oost en west Caab, welke laast twee mijlen van Colletje tot Cariapatnam begint, d' E Comp: heeft op de west Caab een logie."" [Necessary Reunions Translation] Caab Comorijn, a mountain range separating the Malabar lands from the Madurese Cust, is divided into east and west Caab, the latter beginning two miles from Colletje to Cariapatnam. The honourable Company has lodgings on the west Caab.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0388,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_250_HUM_1,St: Jago (Church),"NL-HaNA_4.MIKO_W37 Kaart van de Zuidkust van India, van Goa Aan de Westzijde Tot Aan de Rivier Samgam Aan de Oostzijde.",,,,,9.9653,76.24117,uncertain,GeoNames (GN),https://geonames.org/7288503,"[INFERENCE] Because St. Jago is located in close proximity to Fort Cochin, the GeoNames coordinates of Fort Cochin are used here as an inference.","""H.K. s' Jacob, De Nederlanders in Kerala 1663-1701 ('s Gravenhage: Martinus Nijhoff, 1974)""",240 (footnote),India,,https://geonames.org/7288503,,,,,"According to H.K. s'Jacob, ""St. Jago [is located] roughly 5km south of Cochin.""","""H.K. s' Jacob, De Nederlanders in Kerala 1663-1701 ('s Gravenhage: Martinus Nijhoff, 1974)""",240 (footnote),,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Kanara (Canara|Cannara),GLOB_500,GLOB_500,Kanara,"Marcus Vink, Encounter on the Opposite Coast",723,,,,14.13518,75.02263,uncertain,GeoNames (GN),https://geonames.org/10848560,"[INFERENCE] Based on the context (see Overall Remarks), the coordinates of Ikkeri are used here as an inference for the location of Canara. There is also a GeoNames result for a region named Kanara (ID 1268175) with closely similar coordinates.",,,India,,https://geonames.org/10848560,,,,,"[CONTEXT] GM 3:223 ""Canara, kingdom on the west coast of India, south of Goa to around Mangalore (13° N)."" Marcus Vink associates this place with Ikkeri, referring to it as ""Ikkeri (Kanara)"". GM 6:371 identified Ikkeri as ""the former capital city [hoofdstad] of Canara or Bednur."" The entry on the kingdom Canara in the Mallabars Woordenboek (1744) reads, ""Canara een koningrijk geleegen in't noorden van Malabaar tussen Colastrij en Sunda; De koning heeft een groot inkomen van zijne rijst tollen, alzoo desselfs land een groote quantiteijt van dat hoognodige graan aan allerhande soo Europese als jnlandse natien uitleevert, en houd zijn residentie aan de overzijde van 'tgebergte tot Bedroer, de EComp: heeft een logie tot Barssaloor, dog andere natien hebben den vrijenhandel in andere havenen, als mangaloor, onoor, Cattaparra, bakkanoor etc."" [Necessary Reunions Translation] Canara is a kingdom located in the north of Malabar between Colastrij and Sunda; the king has a large income from his rice tolls, as his country supplies a large quantity of this much-needed grain to all kinds of European and Indian nations, and he maintains his residence on the other side of the mountains in Bedroer. the EComp: has lodgings in Barssaloor, but other nations have free trade in other ports, such as Mangaloor, Onoor, Cattaparra, Bakkanoor, etc. ","Generale Missiven vol. 3, ""Marcus Vink, Encounter on the Opposite Coast"", Generale Missiven vol. 6, Een Mallabars Woordenboek",223|534|371|https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0390,,FALSE,14.13518,75.02263,https://geonames.org/10848560,,,,checked
Barsalore (Barssalur|Barsalore),GLOB2_1206,GLOB2_1206,Basrūr,GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,13.6308,74.73769,certain,GeoNames (GN),https://www.geonames.org/1276747/basrur.html,,,,India,,https://www.geonames.org/1276747/basrur.html,,,,,"[CONTEXT] GM 2:639 locates this place ""on the coast of Canara at 13°50' N.""",Generale Missiven vol. 2,639,,FALSE,,,,,,,checked
,,NR_218_HUM_1,Barkur (European Settlement),GeoNames (GN),https://www.geonames.org/1276915/barkur.html,,,,13.46556,74.74639,uncertain,GeoNames (GN),https://www.geonames.org/1276915/barkur.html,,,,India,,https://www.geonames.org/1276915/barkur.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
"Karunagappally (Carnapuli|Karunagapalli|Marta|Martha, De)",GLOB_70,GLOB_70,Karunagappally,"Kusuman, A History of Trade & Commerce in Travancore, 1600-1805",46,,,,9.10422,76.53701,certain,GeoNames (GN),https://geonames.org/1267657,,,,India,,https://geonames.org/1267657,,,,,"The entry on Karunagapally in the Mallabars Woordenboek (1744) reads, ""De Martha een rijkje geleegen tussen Teckencoer en het gebergte, Coi en Calicoilan, waar in den koning van Trevancoor sig op een onwettige wijse gedrongen, dog in anno 1740. door 's Comp=s volk en die van den Signattij, daar uijt gejaagt is, hebbende zig de koninginne in het Teckencoerse geretireert. Dit Rijkje is verdeelt in martencoer en Carrimballicoer, tot het Eerste gehoort Carnapolij, en tot het laaste Cartigapellij,; 1742. is dit Rijk wederom aan Trevancoor gekomen;"" [Necessary Reunions Translation] The Martha, a small kingdom located between Teckencoer and the mountains, Coi and Calicoilan, where the king of Trevancoor had illegally established himself, but in the year 1740 was ousted by the people of the Company and those of the Signattij, the queen herself retired to the Teckencoerse [kingdom]. This small kingdom is divided into Martencoer and Carrimballicoer, the former belonging to Carnapolij and the latter to Cartigapellij; In 1742, this kingdom once again came under the rule of Trevancoor.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0405,,FALSE,9.10422,76.53701,https://geonames.org/1267657,,,,checked
,,GLOB_710_HUM_2,Chetwayi (Principality),GeoNames (GN),https://geonames.org/1274468,,,,10.580803,76.018939,uncertain,Atlas of Mutual Heritage (AMH),amh_597p,,,,India,,https://geonames.org/1274468,,,amh_597p,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_500_HUM_1,Kanara (Kingdom),"Marcus Vink, Encounter on the Opposite Coast",723,,,,14.13518,75.02263,uncertain,GeoNames (GN),https://geonames.org/10848560,"[INFERENCE] Based on the context (see Overall Remarks), the coordinates of Ikkeri are used here as an inference for the location of Canara. There is also a GeoNames result for a region named Kanara (ID 1268175) with closely similar coordinates.",,,India,,https://geonames.org/10848560,,,,,"[CONTEXT] GM 3:223 ""Canara, kingdom on the west coast of India, south of Goa to around Mangalore (13° N)."" Marcus Vink associates this place with Ikkeri, referring to it as ""Ikkeri (Kanara)"". GM 6:371 identified Ikkeri as ""the former capital city [hoofdstad] of Canara or Bednur."" The entry on the kingdom Canara in the Mallabars Woordenboek (1744) reads, ""Canara een koningrijk geleegen in't noorden van Malabaar tussen Colastrij en Sunda; De koning heeft een groot inkomen van zijne rijst tollen, alzoo desselfs land een groote quantiteijt van dat hoognodige graan aan allerhande soo Europese als jnlandse natien uitleevert, en houd zijn residentie aan de overzijde van 'tgebergte tot Bedroer, de EComp: heeft een logie tot Barssaloor, dog andere natien hebben den vrijenhandel in andere havenen, als mangaloor, onoor, Cattaparra, bakkanoor etc."" [Necessary Reunions Translation] Canara is a kingdom located in the north of Malabar between Colastrij and Sunda; the king has a large income from his rice tolls, as his country supplies a large quantity of this much-needed grain to all kinds of European and Indian nations, and he maintains his residence on the other side of the mountains in Bedroer. the EComp: has lodgings in Barssaloor, but other nations have free trade in other ports, such as Mangaloor, Onoor, Cattaparra, Bakkanoor, etc. ","Generale Missiven vol. 3, ""Marcus Vink, Encounter on the Opposite Coast"", Generale Missiven vol. 6, Een Mallabars Woordenboek",223|534|371|https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0390,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_240_GEO_1,Edakochi (Island),Wikidata,https://www.wikidata.org/wiki/Q101429041,,,,9.906944,76.293955,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101429041,,,,India,,,,https://www.wikidata.org/wiki/Q101429041,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_252,Valiyathura,Wikidata,https://www.wikidata.org/wiki/Q7911651,,,,8.46306,76.9242,certain,Wikidata,https://www.wikidata.org/wiki/Q7911651,,,,India,,,,https://www.wikidata.org/wiki/Q7911651,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Anjengo (Angengo|Ansinga|Ansjenga|Ansjengee|Antsjenge|Anjengoa),GLOB_7,GLOB_7,Anchuthengu,Wikidata,https://www.wikidata.org/wiki/Q4752775,,,,8.672182,76.756085,certain,Atlas of Mutual Heritage (AMH),amh_860p,,,,India,,https://geonames.org/1278571,,https://www.wikidata.org/wiki/Q4752775,amh_860p,,,,,,FALSE,8.672182,76.756085,https://geonames.org/1278571,,,amh_860p,checked
,,NR_88_HUM_1,Kadakkarapally (Church),Wikidata,https://www.wikidata.org/wiki/Q6344979,,,,9.7,76.3,uncertain,Wikidata,https://www.wikidata.org/wiki/Q6344979,,,,India,,,,https://www.wikidata.org/wiki/Q6344979,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_253,"St. Laurence's Church (Edakochi, Kerala)",Wikidata,https://www.wikidata.org/wiki/Q122732992,,,,9.896872,76.296036,certain,Wikidata,https://www.wikidata.org/wiki/Q122732992,,,,India,,,,https://www.wikidata.org/wiki/Q122732992,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_68_HUM_2,Mattancherry (Village),Wikidata,https://www.wikidata.org/wiki/Q3595691,,,,9.9625,76.254167,certain,Wikidata,https://www.wikidata.org/wiki/Q3595691,,,,India,,https://www.geonames.org/7576017/mattancherry-palace.html,,https://www.wikidata.org/wiki/Q3595691,,,"The entry on the village of Mattancherry in the Mallabaars Woordenboek (1744) reads, ""Mattancherij een dorp geleegen tussen de stad Cochim en het Paleijs vanden koning het welk Cochim De Sima genoemt word, de Roomse hebben aldaar een kerk."" [Necessary Reunions Translation]  Mattancherij, a village located between the city of Cochin and the king's palace, which is called Cochin De Sima. The Roman Catholics have a church there. ",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0416,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
